category,categories_all,media_tags,name,gen_pop_reach,all_reach,dem_reach,rep_reach
Radio||Talk Shows & Hosts,Radio||Talk Shows & Hosts,,Tom Weber,0.000145461598138,0.0014115749142972,0.0016754576481538,0.0003434065934065
Websites||Websites Extended,Websites||Websites Extended,,Tomandlorenzo.com,0.000678820791311,0.0026887141224709,0.0035681042506981,0.001068376068376
Youtube Channels||Foreign||United Kingdom,Youtube Channels||Foreign||United Kingdom,,Tommy Robinson,0.0007879169899146,0.0014115749142972,0.0004343779087806,0.0021367521367521
Movies||Genres||Action,Movies||Genres||Action,,Tomorrowland,0.0033092513576415,0.0025542784163473,0.0023890784982935,0.0030143467643467
Websites||Websites Extended,Websites||Websites Extended,,Tompetty.com,0.0026789177657098,0.0047724675673858,0.004126590133416,0.0044261294261294
Websites||Websites Extended,Websites||Websites Extended,,Tonibraxton.com,0.0090792280837858,0.007393963836795,0.010021718895439,0.0048076923076923
Radio||Talk Shows & Hosts,Radio||Talk Shows & Hosts,radio_political,Tony Katz,0.0002545577967416,0.0013107481347045,0.0003412969283276,0.0034340659340659
Radio||Talk Shows & Hosts,Radio||Talk Shows & Hosts,,Tony Kornheiser,0.0006303335919317,0.0018484909591987,0.0022959975178405,0.0023275335775335
Podcasts||News,Podcasts||News,podcast_political,Tony Plohetski (Journalist),0.0003636539953452,0.0025542784163473,0.0031337263419174,0.0019841269841269
Websites||Websites Extended,Websites||Websites Extended,,Tonyromm.com,0.0004000193948797,0.0087047119714996,0.0121315544523735,0.0056089743589743
Websites||Websites Extended,Websites||Websites Extended,,Toofaced.com,0.0039395849495733,0.0026214962694091,0.0024511324852621,0.0030143467643467
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Toofacedcosmetics,0.00380624515128,0.0025878873428782,0.0023270245113248,0.0028998778998779
Tv||Shows By Genre||Food,Tv||Shows By Genre||Food|Tv||Shows By Network||Bravo,,Top Chef,0.0016243211792086,0.0037305908449284,0.0039094011790257,0.0029380341880341
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy|Tv||Shows By Network||Bbc Two|Youtube Channels||Foreign||United Kingdom,,Top Gear,0.0053093483320403,0.0051421657592256,0.00487123797704,0.0062576312576312
Websites||Websites Extended,Websites||Websites Extended,,Topgear,0.0045577967416602,0.0046044229347314,0.0043748060812907,0.0057234432234432
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy|Tv||Shows By Network||Comedy Central,,Tosh.o,0.0331167571761055,0.0403307118370639,0.0376357430964939,0.0425442612942612
Websites||Websites Extended,Websites||Websites Extended,,Totalfratmove.com,0.003575930954228,0.0050413389796329,0.00394042817251,0.0065628815628815
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy,,Totally Biased With W Kamau Bell,0.0036244181536074,0.0122672581837736,0.0159168476574619,0.0045405982905982
Youtube Channels||Foreign||France,Youtube Channels||Foreign||France,,Tour De France,0.0016243211792086,0.0036297640653357,0.0035681042506981,0.0033577533577533
Websites||Lifestyle,Websites||Lifestyle,,Town & Country Magazine,0.0009455003878975,0.0024534516367547,0.0028855103940428,0.0027472527472527
Print Media||Magazines||Lifestyle,Print Media||Magazines||Lifestyle|Websites||Home And Garden,,Town And Country,0.0009576221877424,0.0024534516367547,0.0029475643810114,0.0028235653235653
Websites||Law Government And Politics,Websites||Law Government And Politics,news_website,Townhall,0.0019516097750193,0.0056462996571889,0.0017995656220912,0.0135454822954822
Websites||Websites Extended,Websites||Websites Extended,,Tpl.org,0.0002909231962761,0.0017812731061369,0.0023890784982935,0.0011065323565323
Websites||Education And Culture,Websites||Education And Culture,,Traces Of Texas,0.0004727501939487,0.0021845802245076,0.0018305926155755,0.0034722222222222
Podcasts||News,Podcasts||News,podcast_political,Tracy Beanz (Journalist),0.0017212955779674,0.0028903676816562,0.0008997828110456,0.0058760683760683
Print Media||Magazines||Lifestyle,Print Media||Magazines||Lifestyle,,Traditional Home,0.0009939875872769,0.0016132284734825,0.0013341607198262,0.0020985958485958
Websites||Websites Extended,Websites||Websites Extended,,Transportation.gov,0.0009212567882079,0.0063856960408684,0.0078808563450201,0.0054181929181929
Radio||Talk Shows & Hosts,Radio||Talk Shows & Hosts,,Transportationnation,0.0002060705973622,0.0019829266653223,0.0026993484331368,0.0011828449328449
Print Media||Magazines||Lifestyle,Print Media||Magazines||Lifestyle,,Travel + Leisure,0.0065094065166795,0.0131410902735766,0.0149239838659633,0.0118284493284493
Websites||Travel,Websites||Travel|Websites||Websites Extended,,Travel And Leisure,0.0065700155159038,0.0131410902735766,0.0148619298789947,0.0118284493284493
Tv||Networks||Entertainment,Tv||Networks||Entertainment,,Travel Channel,0.0066791117145073,0.0099146333266115,0.0100837728824076,0.009806166056166
Websites||Travel,Websites||Travel,,Travel Dudes,0.0008485259891388,0.0010754856489883,0.0015203226807322,0.0011446886446886
Websites||Websites Extended,Websites||Websites Extended,,Travelchannel.com,0.0066791117145073,0.0099146333266115,0.0100837728824076,0.009806166056166
Websites||Websites Extended,Websites||Websites Extended,,Travelnoire.com,0.0014909813809154,0.0031928480204342,0.0041886441203847,0.0014117826617826
Websites||Travel,Websites||Travel,,Travelocity,0.0011636927851047,0.0013443570612354,0.0017064846416382,0.0017551892551892
Websites||Websites Extended,Websites||Websites Extended,,Travelportland.com,0.0009333785880527,0.0016132284734825,0.0020788085634502,0.0007249694749694
Websites||Travel,Websites||Travel|Websites||Websites Extended,,Travelzoo.com,0.0018182699767261,0.003528937285743,0.0035681042506981,0.003052503052503
Podcasts||Society & Culture,Podcasts||Society & Culture,,Travis View (Podcaster),0.0005939681923972,0.0020837534449149,0.0030716723549488,0.0014499389499389
Websites||Science,Websites||Science|Websites||Websites Extended,,Treehugger.com,0.0017697827773467,0.0044699872286079,0.0060502637294446,0.0024038461538461
Websites||Websites Extended,Websites||Websites Extended,,Treysongz.com,0.0271407098525989,0.0171069436042212,0.0200124107973937,0.0135454822954822
Websites||Websites Extended,Websites||Websites Extended,,Triblive,0.0004242629945694,0.0024870605632856,0.0020167545764815,0.002251221001221
Websites||Websites Extended,Websites||Websites Extended,,Tribunecontentagency.com,0.0005091155934833,0.0060159978490287,0.0084393422277381,0.003052503052503
Podcasts||Politics/Government,Podcasts||Politics/Government|Youtube Channels||Foreign||United Kingdom,podcast_political,Triggernometry,0.0013576415826221,0.0018820998857296,0.0011790257524045,0.0032814407814407
Websites||Travel,Websites||Travel,,Tripadvisor,0.0045820403413498,0.0076292263225112,0.0078498293515358,0.0080509768009768
Websites||News,Websites||News,news_website,Triplepundit,0.0003878975950349,0.0015124016938898,0.0023580515048091,0.000801282051282
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy,,Triumph The Insult Comic Dog,0.0007030643910007,0.0025206694898164,0.0026683214396524,0.0013736263736263
Tv||Shows By Genre||Drama,Tv||Shows By Genre||Drama|Tv||Shows By Network||Hbo,,True Blood,0.0036729053529868,0.0035961551388048,0.0039094011790257,0.0039682539682539
Websites||Real Estate,Websites||Real Estate,,Trulia,0.0019637315748642,0.0028231498285944,0.0022959975178405,0.002785409035409
Websites||Law Government And Politics,Websites||Law Government And Politics,news_website,Truthout,0.0013091543832428,0.0048060764939167,0.0068569655600372,0.0024801587301587
Websites||Websites Extended,Websites||Websites Extended,,Tucson,0.0003636539953452,0.0011427035020501,0.0013962147067949,0.0011828449328449
Websites||Websites Extended,Websites||Websites Extended,,Tufts.edu,0.0004000193948797,0.0016804463265443,0.0019547005895128,0.0004578754578754
Print Media||Newspapers,Print Media||Newspapers|Websites||Websites Extended,newspaper,Tulsa World,0.0003878975950349,0.0011427035020501,0.0006825938566552,0.0014117826617826
Websites||Social Media,Websites||Social Media,,Tumblr,0.0038668541505042,0.0049069032735094,0.0051194539249146,0.0036248473748473
Tv||Networks||Movies,Tv||Networks||Movies,,Turner Classic Movies,0.0021091931730023,0.0036969819183975,0.004219671113869,0.0032051282051282
Tv||Shows By Genre||Religion,Tv||Shows By Genre||Religion|Tv||Shows By Network||Trinity Broadcasting Network,,Turning Point,0.0013455197827773,0.0012435302816428,0.0003102699348433,0.0023656898656898
Print Media||Magazines||Entertainment,Print Media||Magazines||Entertainment,,Tv Guide,0.0030183281613653,0.0043355515224843,0.0045609680421967,0.0030906593406593
Websites||Websites Extended,Websites||Websites Extended|Youtube Channels||Unorganized,,Tv One Tv,0.0022788983708301,0.0033945015796195,0.0046230220291653,0.0020604395604395
Websites||Websites Extended,Websites||Websites Extended,,Tvline.com,0.0023273855702094,0.0049069032735094,0.0059261557555072,0.0030906593406593
Tv||Networks||News,Tv||Networks||News,tv_news,Twc News Cny & Nny,0.0028728665632273,0.0120319956980574,0.0139621470679491,0.0071352258852258
Music||Bands,Music||Bands|Youtube Channels||Unorganized,,Twenty One Pilots,0.00723671450737,0.0042683336694225,0.0050263729444616,0.004502442002442
Websites||Websites Extended,Websites||Websites Extended,,Twentyonepilots.com,0.0056487587276958,0.0032936748000268,0.0038783741855414,0.0035485347985347
Websites||Websites Extended,Websites||Websites Extended,,Twin Cities,0.0007030643910007,0.0024198427102238,0.0021718895439031,0.0011828449328449
Youtube Channels||People,Youtube Channels||People,,Twinmuscle,0.0098671450737005,0.0077636620286348,0.0042506981073533,0.0144230769230769
Streaming Services,Streaming Services|Websites||Video,,Twitch,0.0083882854926299,0.0059823889224978,0.0060502637294446,0.0059523809523809
Websites||Websites Extended,Websites||Websites Extended,,Twitchy.com,0.0014303723816912,0.0038986354775828,0.0013341607198262,0.0095009157509157
Youtube Channels||Music,Youtube Channels||Music,,Ty Dolla $Ign,0.0038910977501939,0.0021845802245076,0.0023270245113248,0.0016025641025641
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy,,Tyler Perry's For Better Or Worse,0.0160128975950349,0.016569200779727,0.0181197641948495,0.0112179487179487
Movies||Genres||Comedy,Movies||Genres||Comedy,,Tyler Perry's Madea's Tough Love,0.0161219937936384,0.0167036364858506,0.0182128451753025,0.0113705738705738
Websites||Websites Extended,Websites||Websites Extended,,U.s. Marines,0.0058548293250581,0.0126033474490824,0.0112627986348122,0.0158730158730158
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,U.s. Navy,0.0044729441427463,0.0130738724205148,0.0118523115110145,0.0154151404151404
Music||Bands,Music||Bands,,U2,0.0031759115593483,0.0056462996571889,0.0063295066708035,0.0056852869352869
Websites||Entertainment,Websites||Entertainment,,Uberfacts,0.0139521916214119,0.0182496471062714,0.0183679801427241,0.0183913308913308
Websites||Websites Extended,Websites||Websites Extended,,Ucsusa.org,0.0006424553917765,0.0035625462122739,0.0049022649705243,0.0011828449328449
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Ufc - Ultimate Fighting Championship,0.0141582622187742,0.0110909457551925,0.0096183679801427,0.0116758241758241
International||Europe||Gaming,International||Europe||Gaming,,Uk.ign.com,0.0094550038789759,0.0071923102776097,0.0071672354948805,0.0066010378510378
Websites||Websites Extended,Websites||Websites Extended,,Uknowbigsean.com,0.0232374903025601,0.015997849028702,0.0167235494880546,0.0125534188034188
Websites||Websites Extended,Websites||Websites Extended,,Ultimatejessica.com,0.0108853762606671,0.010049069032735,0.0100527458889233,0.0125152625152625
Music||Labels,Music||Labels,,Ultra Music,0.0041335337470907,0.0024534516367547,0.0019236735960285,0.002518315018315
Websites||Websites Extended,Websites||Websites Extended,,Umgoblog.com,0.000836404189294,0.0020165355918531,0.0014582686937635,0.0020222832722832
Websites||Websites Extended,Websites||Websites Extended,,Umich.edu,0.0016364429790535,0.0042347247428917,0.0047471300031026,0.0033577533577533
Websites||Websites Extended,Websites||Websites Extended,,Umterps.tv,0.0005939681923972,0.0027895409020635,0.0034439962767607,0.003052503052503
Podcasts||News,Podcasts||News,podcast_political,Unchained Podcast,0.0007879169899146,0.0024534516367547,0.0030406453614644,0.0017933455433455
Podcasts||Politics/Government,Podcasts||Politics/Government,podcast_political,Unfiltered Beast,0.0004485065942591,0.0006721785306177,0.0002792429413589,0.0016025641025641
Tv||Shows By Genre||Crime,Tv||Shows By Genre||Crime|Tv||Shows By Network||Pbs,,Unforgotten,0.000836404189294,0.0017476641796061,0.0025442134657151,0.0018696581196581
Websites||Websites Extended,Websites||Websites Extended,,Unhcr.org,0.0029092319627618,0.0088055387510922,0.0112007446478436,0.0041971916971916
Print Media||Newsletters,Print Media||Newsletters,newspaper,Uni Watch Newsletter,0.0013940069821567,0.002957585534718,0.0032578343158547,0.0036248473748473
Websites||Websites Extended,Websites||Websites Extended,,Unicef.org,0.0068730605120248,0.0165355918531962,0.0216258144585789,0.0109890109890109
Websites||News,Websites||News,news_website,Unicorn Riot,0.0016364429790535,0.0050749479061638,0.0061123177164132,0.0022130647130647
Websites||Entertainment,Websites||Entertainment,,Uninovelas,0.0025455779674166,0.0028567587551253,0.0045609680421967,0.0018696581196581
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Uninterrupted,0.0020364623739332,0.0024870605632856,0.0035370772572137,0.002251221001221
Websites||Websites Extended,Websites||Websites Extended,,Unionleader.com,0.0002303141970519,0.0012435302816428,0.0014272417002792,0.0012210012210012
Websites||Websites Extended,Websites||Websites Extended,,United.com,0.0056245151280062,0.0170061168246286,0.0188333850449891,0.0138507326007326
Music||Labels,Music||Labels,,Universal Musicgroup,0.0029577191621411,0.0022181891510385,0.0025752404591995,0.0016788766788766
Movies||Studios,Movies||Studios|Youtube Channels||Unorganized,,Universal Pictures,0.0077943173002327,0.0074275727633259,0.0080980452994104,0.0066010378510378
Websites||Websites Extended,Websites||Websites Extended,,Universalhub.com,0.000606089992242,0.0033608926530886,0.0034129692832764,0.0025564713064713
Tv||Networks||News,Tv||Networks||News,tv_news,Univision,0.005939681923972,0.0051757746857565,0.0079739373254731,0.0035103785103785
Websites||News,Websites||News,news_website,Univision Colorado,0.0025576997672614,0.0028567587551253,0.004591995035681,0.0019078144078144
Podcasts||Society & Culture,Podcasts||Society & Culture,,Unlocking Us,0.0072852017067494,0.0158634133225784,0.0205708966801116,0.0115613553113553
Youtube Channels||Foreign||Palestinian Territory,Youtube Channels||Foreign||Palestinian Territory,,Unrwatv,0.0002424359968968,0.0020165355918531,0.0023890784982935,0.0008394383394383
Youtube Channels||Games,Youtube Channels||Games,,Unspeakablegaming,0.0070670093095422,0.0045035961551388,0.0033509152963077,0.0057615995115995
Radio||Sports,Radio||Sports,,Unsportsmanlike Radio,0.0060124127230411,0.0101162868857968,0.0089047471300031,0.0132020757020757
